season,date,team1id,team1home,team1pts,team1fgm,team1fga,team13ptm,team13pta,team1ftm,team1fta,team1oreb,team1dreb,team1ast,team1stl,team1blk,team1to,team1pf,team2id,team2home,team2pts,team2fgm,team2fga,team23ptm,team23pta,team2ftm,team2fta,team2oreb,team2dreb,team2ast,team2stl,team2blk,team2to,team2pf,team1_games_played,team1_wins,team1_losses,team1_win_pct,team1_days_since_last_game,team1_opp_win_pct_mean,team1_opp_win_pct_weighted,team1_pts_for_pg,team1_pts_against_pg,team1_fgm_pg,team1_fga_pg,team1_tpm_pg,team1_tpa_pg,team1_ftm_pg,team1_fta_pg,team1_oreb_pg,team1_dreb_pg,team1_ast_pg,team1_stl_pg,team1_blk_pg,team1_to_pg,team1_pf_pg,team1_poss_pg,team1_opp_poss_pg,team1_off_eff,team1_def_eff,team1_efg_pct,team1_tov_rate,team1_oreb_rate,team1_ft_rate,team1_weighted_pts_for_pg,team1_weighted_pts_against_pg,team1_weighted_poss_pg,team1_weighted_opp_poss_pg,team1_weighted_off_eff,team1_weighted_def_eff,team1_weighted_efg_pct,team1_weighted_tov_rate,team1_weighted_oreb_rate,team1_weighted_ft_rate,team1_weighted_win_pct,team2_games_played,team2_wins,team2_losses,team2_win_pct,team2_days_since_last_game,team2_opp_win_pct_mean,team2_opp_win_pct_weighted,team2_pts_for_pg,team2_pts_against_pg,team2_fgm_pg,team2_fga_pg,team2_tpm_pg,team2_tpa_pg,team2_ftm_pg,team2_fta_pg,team2_oreb_pg,team2_dreb_pg,team2_ast_pg,team2_stl_pg,team2_blk_pg,team2_to_pg,team2_pf_pg,team2_poss_pg,team2_opp_poss_pg,team2_off_eff,team2_def_eff,team2_efg_pct,team2_tov_rate,team2_oreb_rate,team2_ft_rate,team2_weighted_pts_for_pg,team2_weighted_pts_against_pg,team2_weighted_poss_pg,team2_weighted_opp_poss_pg,team2_weighted_off_eff,team2_weighted_def_eff,team2_weighted_efg_pct,team2_weighted_tov_rate,team2_weighted_oreb_rate,team2_weighted_ft_rate,team2_weighted_win_pct,diff_games_played,sum_games_played,diff_wins,sum_wins,diff_losses,sum_losses,diff_win_pct,sum_win_pct,diff_days_since_last_game,sum_days_since_last_game,diff_opp_win_pct_mean,sum_opp_win_pct_mean,diff_opp_win_pct_weighted,sum_opp_win_pct_weighted,diff_pts_for_pg,sum_pts_for_pg,diff_pts_against_pg,sum_pts_against_pg,diff_fgm_pg,sum_fgm_pg,diff_fga_pg,sum_fga_pg,diff_tpm_pg,sum_tpm_pg,diff_tpa_pg,sum_tpa_pg,diff_ftm_pg,sum_ftm_pg,diff_fta_pg,sum_fta_pg,diff_oreb_pg,sum_oreb_pg,diff_dreb_pg,sum_dreb_pg,diff_ast_pg,sum_ast_pg,diff_stl_pg,sum_stl_pg,diff_blk_pg,sum_blk_pg,diff_to_pg,sum_to_pg,diff_pf_pg,sum_pf_pg,diff_poss_pg,sum_poss_pg,diff_opp_poss_pg,sum_opp_poss_pg,diff_off_eff,sum_off_eff,diff_def_eff,sum_def_eff,diff_efg_pct,sum_efg_pct,diff_tov_rate,sum_tov_rate,diff_oreb_rate,sum_oreb_rate,diff_ft_rate,sum_ft_rate,diff_weighted_pts_for_pg,sum_weighted_pts_for_pg,diff_weighted_pts_against_pg,sum_weighted_pts_against_pg,diff_weighted_poss_pg,sum_weighted_poss_pg,diff_weighted_opp_poss_pg,sum_weighted_opp_poss_pg,diff_weighted_off_eff,sum_weighted_off_eff,diff_weighted_def_eff,sum_weighted_def_eff,diff_weighted_efg_pct,sum_weighted_efg_pct,diff_weighted_tov_rate,sum_weighted_tov_rate,diff_weighted_oreb_rate,sum_weighted_oreb_rate,diff_weighted_ft_rate,sum_weighted_ft_rate,diff_weighted_win_pct,sum_weighted_win_pct,home_indicator,pred_team1pts,pred_team2pts,team1_diff,team2_diff,spread_diff,score
2009,2009-03-18,2608,True,68.0,22,53,7,18,17,22,10,23,11,7,1,8,12,265,False,57.0,21,53,3,15,12,14,11,23,10,4,4,13,16,1.9242274,3.1470492,-0.24712524,1.1569198,-0.019301113,0.392277,0.41031533,0.33831692,-0.1352231,0.2835098,0.25583506,0.09861296,0.20802772,0.4791796,0.46435556,1.055666,0.3786508,0.17343259,0.3234542,1.052431,-0.17463474,-0.4332503,0.021491656,0.020016393,0.54065347,0.026838757,0.22454123,-0.040057458,1.1212747,0.3803821,0.2738198,-0.15476213,-0.03188939,-0.025945147,0.5278494,0.050116386,0.2318754,-0.045773048,1.0555229,0.45023385,1.0840496,1.2506466,1.1303706,0.913778,0.2939008,0.18712448,0.93127835,0.97894263,-0.2601837,-0.46906394,-0.2000055,-0.23123024,-0.22112253,-0.39767337,-0.38643453,-0.67357767,-0.69186866,0.33445114,0.07702384,-1.021428,0.7101282,-0.30691776,-0.3779765,-0.23709983,-0.25676775,0.22014983,-0.004740407,0.27720487,0.115862265,-0.22647716,-0.3337846,-0.24288392,-0.4045836,-0.2299726,-0.262677,0.23300414,0.07945115,0.28121823,0.1142484,-0.224206,-0.28576577,0.23058397,2.23063,1.5986345,2.85626,2.2626348,-1.451325,0.36560705,0.6966157,0.8937164,-0.19640659,0.12249755,-0.6053576,0.76251066,-0.65070045,0.7964336,0.5938111,0.010218475,0.39019445,-0.37328604,0.471666,0.021123357,0.48720676,-0.018082818,0.28427947,-0.085568585,0.55842716,-0.14056854,0.7667497,0.023006912,1.0385934,-0.17104135,1.5195129,0.14690581,-0.024339698,0.40698633,0.072579116,0.1445558,1.1588688,-0.47654456,0.27597025,1.1122475,0.16446239,-0.2937547,0.025883839,-0.4746397,0.28962448,-0.14059281,0.31129184,-0.15383285,0.24791873,0.4094791,0.028891504,0.010474697,-0.111227095,0.2877736,-0.1532233,0.053470813,1.2092414,0.4627541,0.6343117,0.0012193567,0.515469,-0.012133302,0.30423096,-0.34144795,0.23363408,-0.16273104,0.27670148,-0.18057209,0.22053002,0.41114447,-0.04487597,0.076099776,-0.10905654,0.29409525,-0.15613498,0.04943358,1.1477469,0.4291846,0.64653474,0.07142819,0.68478364,0.8135026,0.32117662,67.85252,56.749485,-0.1474762,-0.25051498,0.10303879,0.17806737
2020,2019-12-19,183,True,74.0,24,58,11,35,15,18,9,20,20,11,3,7,16,2473,False,62.0,19,44,4,18,20,24,7,27,15,4,1,16,16,-0.41864127,-0.42318395,-0.24712524,-0.11651149,0.2834285,0.6303087,0.6619944,0.24747664,-0.00069761515,0.07302671,0.08699151,1.291475,1.3214949,0.09493042,0.109417774,-0.477145,0.33070263,1.0600916,0.50854003,0.4226435,-0.029981295,-0.37329596,0.1922664,0.1434172,0.26895824,0.05257094,0.40528664,-0.025597153,-0.37614432,0.1691238,0.28523445,0.043403845,0.22141919,0.17216326,0.27996224,0.07138021,0.42452756,-0.0079074325,-0.37166992,0.18812624,-0.14440176,-0.48573694,-0.5255698,-0.2532448,-0.1230357,0.18712448,0.9009363,0.9078478,-0.057229035,-0.009720892,-0.093030356,0.030382924,-0.24307822,0.006532122,0.16285013,0.3839069,-0.018352095,0.70420754,0.08118457,-0.0050713844,-0.74701107,0.1883753,-0.4176732,0.13572398,0.14520398,0.06650637,0.11091788,0.1016178,0.3172467,-0.06208794,0.5771023,-0.07359584,-0.00024064584,0.138395,0.14079633,0.0464743,0.1252235,0.084830835,0.3068366,-0.09924061,0.51198673,-0.17666079,0.2819412,-0.45718595,0.16736884,-0.50571495,0.009427323,-0.273061,0.009574743,-0.1494746,0.017478915,0.27740777,-0.33149546,0.876053,-0.31325105,0.893009,0.2870804,0.09134285,0.009870494,-0.0066610463,0.16666101,-0.020752512,0.043314785,0.0633021,1.2846276,0.58653635,1.0954765,0.7363502,-0.07505423,0.15778391,-0.27731863,0.30649596,-0.37452006,-0.28046027,-0.47222117,0.61481696,0.82781523,0.63618636,0.40936747,0.29638603,0.9584566,-0.2070049,-0.21350232,0.10699265,0.116418645,-0.4687237,0.016726298,0.1826026,-0.03779222,0.16417901,0.17339063,0.17674446,-0.077869765,0.097541116,0.25615135,0.26853138,-0.34840384,0.19093294,-0.26473922,-0.24253848,-0.40537664,0.46464902,0.33872196,0.10049206,0.037053917,0.022015937,0.039686114,0.19892347,-0.007039959,0.17576106,0.2066472,0.16970897,-0.07742911,0.116111614,0.2926678,0.2677296,-0.3221702,0.19371103,-0.22264805,-0.2638505,-0.32740957,0.43392742,0.032085426,-0.20172413,0.32117662,74.25215,62.10904,0.2521515,0.10903931,0.14311218,0.1788398
2023,2023-03-04,45,True,68.0,25,56,5,15,13,16,9,20,11,4,3,12,19,2670,False,74.0,24,52,7,15,19,27,10,25,13,7,5,10,18,1.4779668,1.276927,1.1222261,0.092358306,-0.6247603,0.46291134,0.4599928,0.49219373,0.6863768,0.55635864,0.23200758,0.28347614,0.48074067,0.21831729,0.029437257,-0.7516238,0.5735782,-0.067710504,-0.3766233,0.10205051,-0.1430811,-0.34095073,0.33416572,0.35953897,0.38365483,0.5478496,0.53443587,-0.24701163,-0.5870974,-0.01627058,0.5128153,0.77948225,0.38143882,0.4057152,0.35878336,0.5938849,0.5024485,-0.28726462,-0.62436986,-0.029001243,0.099985614,1.1421226,1.9583408,-0.2532448,1.1297784,-0.2508383,0.8056511,0.7960114,0.23049285,-0.14117478,0.23543611,0.07610085,-0.19161953,-0.16102763,0.36531073,0.2923424,-0.2517938,0.18954462,0.06493136,1.0309871,0.5353131,0.04766703,-0.26070875,0.17236257,0.21465907,0.33506742,-0.09286202,0.3822491,0.13490851,0.014043555,0.4386793,0.2769476,-0.14745912,0.16491811,0.21186303,0.39151308,-0.09712657,0.40889284,0.007216213,0.072736934,0.32824436,1.2112883,1.0614167,1.3208209,-1.0548544,1.726825,1.7136384,0.47205174,-0.8884009,0.775479,-0.19640659,-0.49714336,-0.39850613,0.72781926,-0.39884296,0.71692216,0.18992463,0.39863303,0.7337935,0.25906807,0.2423694,0.4376553,0.12105572,0.16568658,0.40906194,0.039766267,0.556708,0.16275604,-0.16388021,0.35697323,-0.2564965,0.20328784,-0.3797287,-0.5859085,0.31010672,0.41694105,-0.12201318,0.0038882056,-1.209637,0.45145297,-0.35629103,0.4032491,-0.16521485,-0.04533602,-0.017218634,-0.34965342,0.10153762,0.276823,0.0759297,0.31629717,-0.032224316,0.40266714,0.58538216,0.2163168,0.05329932,0.5103067,-0.3479383,-0.043833725,-0.5264575,-0.30840164,-0.429243,0.27143723,0.15677983,0.43873787,0.8194897,0.30255857,0.15211728,0.29576913,0.12032193,0.33765787,-0.12126371,0.42566177,0.63176423,0.2367216,-0.00679538,0.5110701,-0.25007048,-0.14755563,-0.61792386,-0.29176053,-0.33488017,0.19369069,-0.94223326,0.8362826,0.32117662,68.25377,74.12816,0.25376892,0.12815857,0.12561035,0.17944475
2005,2005-03-03,236,True,77.0,28,58,2,12,19,30,13,33,12,8,5,18,18,2193,False,70.0,26,63,8,30,10,14,7,23,12,10,0,16,24,0.92014086,1.106916,0.33973962,0.39616865,0.2834285,0.015178773,0.08856475,0.31785008,0.008648859,0.33408776,0.08551155,-0.58404493,-0.20013483,0.6113159,0.69680893,0.68629766,0.74403244,0.30066252,0.6030043,-1.0765063,1.2130057,-0.18601117,0.3497749,0.32815173,0.1915622,-0.105385415,0.32500467,1.0899167,0.9576949,0.7497573,0.25787988,0.084979035,0.33072698,0.314983,0.14799733,-0.016939024,0.26069802,1.1404126,0.99638647,0.7728286,0.29020584,1.0335987,0.13680638,1.6917933,-0.4716448,-0.6888011,0.35167748,0.38016966,0.5061862,0.6575419,0.65398383,0.52240425,0.18052371,-0.09209843,0.08018196,0.071936674,0.52121556,0.39563617,-0.23313728,0.55025,-0.61047256,0.9127171,0.06488775,0.56602573,0.5480627,0.23726535,0.4027076,0.3702776,0.6488693,0.40948194,-0.13098416,0.54722965,0.70706457,0.5726269,0.5538153,0.26991305,0.4444679,0.38784453,0.59157556,0.47224244,-0.25637928,-0.4285406,-0.4975343,0.98744464,1.389592,0.65520585,-1.6947837,1.1107198,0.7268736,-0.058202,0.8730209,-0.34223312,-0.36332005,0.21458764,-0.32566926,0.2704637,-0.2727993,0.48260447,-0.70034206,0.43086234,-0.41221043,0.58624667,-0.5102435,0.37602994,-0.64583874,-0.21981867,-0.07770361,-0.17012745,0.43481752,0.3961979,0.5168632,0.4353073,0.071952134,0.7233384,0.23837955,0.6351024,0.4873723,0.017776556,-0.005453932,0.7147762,-0.37746072,-1.0642931,0.08016306,1.2442756,-0.22127594,-0.056210365,-0.3335708,0.5358587,-0.33309287,0.5133519,-0.09751689,0.24490614,-0.5430984,0.20498852,-0.12552172,0.3970516,0.25384942,0.9953428,0.4174525,0.7764954,0.75101876,0.3394779,-0.3719197,0.4778729,-0.688928,0.5019706,-0.3576915,0.53070825,-0.35103387,0.5105951,-0.17611678,0.24357292,-0.51284015,0.27608088,-0.2046654,0.37576973,0.3550389,0.98580796,0.38686228,0.8377834,0.8881873,0.272453,0.5975257,-0.0958439,0.32117662,76.998344,69.778854,-0.0016555786,-0.22114563,0.21949005,0.17989258
2007,2007-01-04,2747,True,94.0,34,66,18,36,8,12,9,23,18,10,1,9,16,455,False,60.0,25,56,1,14,9,13,8,25,9,5,1,18,13,-0.19551091,-0.593195,0.33973962,-0.74312055,-0.019301113,-0.06462951,0.013098141,0.31554118,1.0231318,0.15515544,0.43702036,1.6522053,1.5699297,-0.05686216,-0.35618424,0.12486336,-0.15019082,0.18429843,-0.5230351,-0.6935817,-0.043736737,0.08202295,0.2700166,0.2882349,0.2645121,0.9633314,0.19518392,-0.09980036,-0.06393135,-0.5091144,0.28256226,1.0328894,0.26154023,0.28348348,0.2384504,0.9776828,0.17216122,-0.10291985,-0.11421243,-0.52958876,-0.8238019,-1.4624527,-1.187946,-1.2257638,-1.7266376,-0.9077825,-2.0947814,-2.1050088,-3.2719674,-3.2770844,-3.2338707,-3.4118955,-2.575872,-2.8290927,-2.794836,-2.879112,-2.8497722,-3.2528894,-2.9093966,-2.5867257,-2.0031655,-2.9634898,-3.192398,-3.4692962,-3.4708047,-3.3529317,-3.3832622,-3.3641245,-3.043541,-3.039417,-2.815569,-3.273555,-3.2785025,-3.4679801,-3.4694476,-3.3547485,-3.3849072,-3.3645754,-3.0408733,-3.0365784,-2.813055,-1.7200028,4.5690565,-0.84612495,0.90070283,-0.952223,1.957097,-0.48595038,0.8647898,-1.5528519,0.8730209,-0.6520536,2.190256,-1.263973,2.3223107,-1.22136,3.9062204,-1.899362,4.394263,-1.6026808,3.6577013,-1.9598498,4.2184052,-1.9530137,3.7252798,-0.7071671,4.04775,-0.9501597,2.6019638,-1.8208381,2.4703476,-2.0390944,2.7905722,-1.7723206,3.4240782,-2.1251996,3.0266306,-1.7457675,1.866172,-1.9978135,1.078804,-1.7052025,2.9358394,-1.9586354,3.334075,-2.0304484,4.19819,-2.0793781,4.223606,-2.0705888,4.148968,-1.9686916,4.6312456,-1.6829174,4.034504,-2.0182574,3.0502431,-2.0146055,3.046446,-1.9565022,2.2419837,-2.0885332,3.871976,-1.918656,4.4040475,-1.5985985,4.1850567,-2.0832067,4.213657,-2.0725353,4.1239004,-1.9840782,4.6529264,-1.6753721,4.010062,-2.031126,3.039704,-2.0158112,2.9934618,-1.9828036,2.219951,-2.0994546,0.78472066,-1.6063904,0.32117662,94.23723,60.03659,0.2372284,0.036590576,0.20063782,0.1806209
2006,2005-12-31,147,True,75.0,21,56,10,25,23,32,13,23,15,4,2,13,15,23,False,71.0,29,61,4,16,9,16,11,30,14,8,2,14,26,-0.3070761,-0.42318395,-0.051503617,-0.28740484,-0.9274899,-0.8976654,-0.846609,0.376033,0.46721047,0.4344957,0.2594157,1.2370512,0.8774139,-0.3909513,-0.18349849,0.10599164,-0.10647323,0.8396122,-0.013065908,-0.21492594,0.2626332,0.1702364,0.2308934,0.22821325,0.36528403,0.45678616,0.55596954,0.24229506,0.19283041,-0.23797236,0.38494948,0.46964267,0.23758957,0.23984124,0.36788747,0.44703016,0.5411736,0.21249774,0.18831202,-0.19991471,-0.26029545,-0.26868898,-0.5255698,0.13576281,-0.41459966,-0.6888011,0.46568182,0.51174796,0.03280988,0.2658398,0.25186825,0.36678758,-0.89176947,-0.7761942,-0.16364777,-0.1276426,0.3047694,0.024058638,-0.058297098,-0.17800519,-0.4615214,0.10650875,-0.027333764,0.25256386,0.28963917,0.051926408,0.26008087,0.002501992,0.12718938,0.24451347,-0.2094608,0.03559643,0.28065985,0.25737458,0.29568267,0.050199825,0.2692231,0.0037219373,0.14285767,0.25159577,-0.19724855,-0.49237788,-0.10779654,-0.2904978,0.16736884,-0.50571495,-0.23403141,0.046273027,0.1184203,-0.43942845,0.017478915,-0.961874,-1.411035,-0.22222495,-1.4341147,-0.16576806,0.3036684,0.21426333,0.10995584,0.41107705,0.115291655,0.38469923,-0.18081763,0.36473373,1.8361678,0.13777405,1.4829721,-0.013209792,-0.17155069,-0.32529652,-0.03153461,-0.18410543,-0.20043224,0.25672302,-0.1223948,-0.040110424,0.77653086,0.42602482,0.14667405,-0.123968184,0.20355012,-0.4275762,0.10871755,0.20990662,0.169723,0.07226447,-0.08208479,0.27645436,-0.1270796,0.2986264,0.28018007,0.2159778,0.11053873,0.3966275,0.508261,0.2822311,0.07400129,0.21027577,-0.081360005,0.25882703,-0.00052338396,-0.26833704,0.3080606,0.22069857,0.096073605,0.42193222,-0.08148004,0.28295112,-0.12343721,0.3083725,0.28419015,0.21619156,0.09203799,0.39739183,0.49262735,0.2755603,0.032608625,0.20473284,-0.09224246,0.2610398,0.019689715,-0.23915815,0.20478441,-0.4748875,0.32117662,75.187546,70.943085,0.18754578,-0.056915283,0.24446106,0.18089959
2006,2006-02-17,2483,True,72.0,26,49,6,17,14,16,4,13,19,3,3,14,19,264,False,75.0,29,64,4,14,13,15,19,17,11,6,1,12,17,1.0317061,0.25686044,1.5134693,-0.5251696,0.2834285,0.98705673,0.91625607,-0.034500327,0.09792301,0.13360736,0.06540231,0.1121764,0.23926118,-0.5709425,-0.42262802,0.21060687,-0.25853452,0.08763889,-0.6523501,-0.38224727,-0.12447482,0.075532205,-0.09779135,-0.07444342,0.25558573,0.376199,0.27627644,0.1145258,0.44908082,-0.34128013,-0.051853266,0.0976144,-0.11791667,-0.09102807,0.25736168,0.3933609,0.27107123,0.12517327,0.47097224,-0.35726827,-0.56958306,0.9250747,1.6271527,-0.2532448,1.0614429,0.40610588,0.8492377,0.8914537,0.94954586,0.34636095,1.0978599,0.78338146,-0.06843053,-0.08720775,0.74862576,0.52617186,1.3152083,0.08959767,1.1651224,0.8410688,0.36639854,0.5158417,0.40351263,0.60321385,0.57633907,0.6219377,0.07892373,0.46078953,0.24054764,1.3512813,0.08952993,0.8377094,0.36063346,0.56397057,0.54316217,0.5538561,0.12089619,0.38781923,0.26878494,1.2716093,0.104580514,0.9219847,0.2819412,0.98744464,-2.0326328,1.0124122,2.2005558,0.6849411,-1.335783,0.35479334,-0.19640659,0.432318,0.08565491,1.0425742,-0.03313567,1.0229257,-1.0820106,0.58058906,-0.28975677,0.27465257,-1.0748231,0.76214254,-0.8210583,0.5321449,0.155074,0.02049644,0.28390947,0.076457225,-1.1867822,0.15703599,-0.86168116,0.10014694,-1.0676143,0.9689434,-0.3313137,-0.077771716,-1.0738094,0.7881614,-1.2615772,0.16490927,-0.6129231,-0.0086008245,-0.61942273,0.27034175,-0.34988892,0.30206838,-0.775311,0.3361649,-0.7250923,0.33056927,-0.4855192,0.5181579,0.24235609,0.2399738,-0.2740404,0.42940614,-0.1508537,0.21568958,-0.9874678,1.0971673,-0.37019137,-0.13539453,-0.97238725,0.501522,-0.30537552,0.28375068,-0.7477869,0.3011283,-0.7013139,0.30119005,-0.4045263,0.47654665,0.21094473,0.27540028,-0.19511212,0.38099056,-0.17063281,0.23968269,-0.8849873,1.0592413,-0.39740375,-0.13487282,-1.2410994,0.23985872,0.32117662,71.74711,74.9077,-0.25289154,-0.092300415,-0.16059113,0.18098159
2022,2022-01-16,26,True,81.0,29,47,2,12,21,26,4,19,13,9,3,10,15,204,False,65.0,25,57,8,20,7,8,11,11,15,3,3,16,23,-0.3070761,0.25686044,-0.8339901,1.0797422,-0.6247603,1.0402856,0.9947204,0.7528375,0.09919274,0.89791787,0.8736318,0.9021369,0.61619025,-0.042336565,-0.12117588,0.587221,0.81557053,0.49664426,-0.50592196,0.5892159,-0.9628468,-0.29797477,0.34914485,0.32335663,0.6337684,-0.009606164,0.3156392,-1.0728332,0.267655,-0.5444504,0.71617436,0.10812834,0.3499632,0.33106124,0.59564006,-0.007916419,0.28382343,-1.0705037,0.23512365,-0.50919133,1.0204979,0.16540691,-0.69116384,1.1082819,-1.0050167,-0.46981972,1.3554995,1.3574718,0.18401465,0.4345506,0.4511747,0.29285684,-0.40774584,-0.26156336,-0.3723503,-0.32197064,-0.50029594,0.16911834,-0.007232676,0.022103896,0.21604066,-0.14182,0.076511174,0.26072848,0.26429048,0.19991618,0.45947683,0.32601452,-0.13566653,-0.37654912,-0.345189,0.22453798,0.4590584,0.27284083,0.27583218,0.2297297,0.47271937,0.362486,-0.12813702,-0.35880557,-0.34636512,-0.9783048,-1.6667477,-0.068246946,1.389592,-0.23781016,-2.42516,0.15271771,1.7417737,0.019858569,0.017478915,-0.6520536,-0.4055728,1.3687989,-0.46337798,1.3379523,0.47701213,0.5035284,-0.38359377,0.33249584,0.31369424,0.7512654,0.4487721,0.6279106,1.1160691,0.25658774,0.7669672,0.17312483,0.31760755,-0.2621969,0.2078421,-0.27348125,0.9541266,0.00707604,0.5508015,0.52966285,0.4324598,0.26930436,-0.4223135,-0.28371912,0.30357927,0.50774264,-0.64791805,-0.60716695,-0.3264019,-0.10786573,0.014106829,0.34069756,-0.0131102735,0.3299137,0.35829425,0.44355574,-0.522421,0.28958595,-0.08340925,0.36447275,-0.7679662,-0.6555043,0.61780345,-0.09346032,-0.1281879,-0.52818197,0.39820582,0.5104222,-0.40239087,0.35295442,0.0010750915,0.34894392,-0.01934559,0.3412258,0.28746518,0.44312763,-0.53654444,0.2987127,-0.15440029,0.37148133,-0.77249706,-0.6498615,0.57026273,-0.09979103,-0.09752379,-0.50928575,1.654552,0.0011385473,0.32117662,80.86342,64.74344,-0.13658142,-0.25656128,0.11997986,0.18154277
2008,2008-01-24,2184,True,83.0,29,73,8,25,17,25,18,26,14,15,3,12,17,179,False,67.0,24,57,6,22,13,18,8,27,16,1,5,23,23,0.2507498,0.59688264,-0.24712524,0.5884237,0.2834285,0.74773705,0.7235689,1.0406353,0.3832383,1.0649428,0.7677163,0.23230866,0.6457819,0.96673924,0.7435511,0.9941427,0.4399966,1.6327256,1.2935162,2.768296,0.9191405,0.6651665,0.79657304,0.74165916,0.48360953,-0.08958967,0.4474092,0.4167166,0.8663069,0.25394973,0.99269295,0.41148156,0.77070665,0.7209649,0.46183208,-0.047175206,0.42682177,0.36685184,0.8031908,0.19742785,0.5156307,0.27393088,-0.35997576,0.913778,-0.599105,0.62508726,-0.15593754,-0.09209737,-0.06310805,0.20257328,-0.15522525,0.016936606,-0.10585499,0.06131114,0.2552778,0.005163524,-0.0880081,-0.017722351,0.060055494,-0.19190168,-0.5114821,0.42757934,0.031700548,0.13566399,0.14384735,0.060310192,0.33934623,0.07697445,0.5723669,0.024231693,0.1950704,-0.08529028,0.20428745,0.13399802,0.13395172,0.038180918,0.3513014,0.048707098,0.52525026,-0.0027173515,0.11999902,-0.68342835,-0.10779654,0.26512936,1.389592,0.11939623,-1.451325,0.36560705,0.993072,-0.02189477,-0.41029206,0.58722824,0.92557335,0.32112658,0.8469857,0.34319028,1.010694,0.4959688,0.10686096,0.32714957,1.1231654,0.45543736,0.66420543,0.39861226,0.28818548,0.06552262,0.47906768,0.39722407,0.56582785,0.70877844,0.6204179,0.41874808,0.89940137,0.5027178,0.4163893,0.2171744,1.3390558,0.9385746,1.1992193,0.6369661,2.6798546,1.4188045,0.32549793,0.7704196,0.5214747,0.3723318,0.5559608,0.4842375,0.49824145,0.46172884,0.38075706,0.28065065,-0.45833844,0.17234054,0.32311612,0.27428892,-0.23693389,0.58957666,0.7309448,0.48349693,0.027517118,0.2681514,0.9900777,0.4574665,0.12896343,0.34269047,0.5343788,0.47043234,0.4906823,0.44525516,0.3856505,0.2558225,-0.43509355,0.20120513,0.33613116,0.24614736,-0.23018718,0.5331513,0.70236135,0.43279594,0.051343217,0.18831465,0.9957773,-0.12040172,0.32117662,83.23451,67.209015,0.23451233,0.2090149,0.025497437,0.18196462
2019,2019-03-21,43,False,74.0,27,72,8,37,12,15,12,26,8,5,5,9,16,99,False,79.0,28,61,4,17,19,28,12,34,12,7,6,11,11,1.7010971,2.4670048,0.14411801,0.8558129,-0.019301113,0.1698173,0.24461333,0.7557035,0.46882188,0.9671646,0.43702036,0.5340202,0.31330538,-0.034823485,-0.25226846,-0.709072,1.1115891,1.0786762,-0.29065147,0.57733196,-0.05559477,-0.2088251,0.47122097,0.49377528,0.5152051,0.20441215,0.7366894,-0.25817975,-0.57282424,-0.41397515,0.7462156,0.43755457,0.4085242,0.44136286,0.5671863,0.2208654,0.7407079,-0.43731388,-0.6493222,-0.45450506,0.8838962,1.9017905,2.951905,-0.058740992,1.183124,0.40610588,1.2785845,1.1515094,0.75524575,0.38992384,0.7476033,0.58767134,0.21285696,0.46389097,0.83752966,0.5670354,0.8493412,0.39361402,0.14074455,1.1213888,0.7320096,-0.02223322,0.24154428,0.40884772,0.4130125,0.6290344,0.26789418,0.39291605,-0.12819447,0.79534054,0.2682518,0.7507695,0.42310327,0.4113815,0.41309962,0.6216901,0.3005353,0.33473438,-0.19181548,0.84125215,0.264289,1.2022766,-0.8872721,1.8208854,-0.8104097,2.8877456,0.25288606,0.046273027,-0.3087289,1.2757576,-0.41029206,0.27740777,-1.2047604,0.8434182,-1.0108068,0.80624676,-0.15255164,0.8649615,-0.022222498,0.49237397,0.053210244,0.9742859,-0.27067992,0.5951822,0.24314828,0.44419336,-0.1878691,0.4720006,-0.8230694,0.51639247,-0.7577091,0.22144926,-1.3834258,0.15001774,0.572228,0.8245664,0.7850023,0.6842547,-1.2209606,0.56116676,-0.12983356,0.8270167,-0.023327092,-0.04423005,-0.42099056,0.04648422,-0.045929514,0.4961707,-0.030798962,0.5098064,-0.25169256,0.6529765,-0.120012864,0.2745736,0.22701643,0.6191174,-0.08640559,-0.21933414,-1.3114462,0.19335917,-0.6003105,-0.062105775,-0.15612221,0.8577152,-0.08443092,0.4979203,-0.10459101,0.4666278,-0.07758019,0.4838647,-0.19491397,0.6746445,-0.1421937,0.3036083,0.2968683,0.5846743,-0.17217089,-0.35543084,-1.4224379,0.18092269,-0.6297765,-0.08758577,-0.29855782,1.3121231,-3.1135142,73.874825,78.74098,-0.12517548,-0.25901794,0.13384247,0.18318753
